,BAL,BOS,NYY,TBR,TOR,CLE,CHW,DET,KCR,MIN,HOU,LAA,OAK,SEA,TEX,ATL,MIA,NYM,PHI,WSH,CHC,CIN,MIL,PIT,STL,ARI,COL,LAD,SDP,SFG
2024-04-05,0.5254240000004428,0.5513800000004687,0.5143480000004317,0.2802560000001976,0.3278040000002452,0.56266,0.1703080000000877,0.5753920000004927,0.4232040000003406,0.36358400000028096,0.27279600000019016,0.4172280000003346,0.17025200000008764,0.29662,0.5487440000004661,0.5519360000004693,0.15599200000007338,0.2874040000002048,0.36647600000028385,0.29498400000021235,0.5151000000004324,0.4402240000003576,0.5332320000004506,0.5593400000004767,0.3899240000003073,0.44708400000036447,0.23237200000014976,0.5601280000004775,0.33967600000025705,0.3261280000002435
2024-04-06,0.4879320000004053,0.5199640000004373,0.5437400000004611,0.3112240000002286,0.2997280000002171,0.6062800000005236,0.1397200000000571,0.5267640000004441,0.4699200000003873,0.32405600000024143,0.22982800000014722,0.4430920000003605,0.18913600000010652,0.32064,0.5879760000005053,0.5859160000005033,0.13400000000005138,0.25556800000017293,0.40578400000032316,0.25949200000017686,0.4801200000003975,0.4780000000003954,0.49227600000040966,0.5941400000005115,0.42995600000034734,0.41328000000033066,0.20725200000012464,0.6021480000005195,0.3774080000002948,0.28466000000020203
2024-04-07,0.45615600000037354,0.5770120000004944,0.5933840000005107,0.3402480000002576,0.26217200000017954,0.6090320000005264,0.12317600000004057,0.4688920000003863,0.513612,0.32799600000024537,0.2634560000001808,0.39264,0.22667200000014406,0.28298800000020036,0.5625640000004799,0.6183600000005357,0.1562120000000736,0.2789240000001963,0.3627280000002801,0.27987600000019724,0.528652,0.43834800000035573,0.5462640000004636,0.6298400000005472,0.3715280000002889,0.38266000000030004,0.18266400000010005,0.5617680000004791,0.346648,0.3155280000002329
2024-04-08,0.4548200000003722,0.5751760000004925,0.6465160000005639,0.298616,0.29300000000021037,0.6771680000005945,0.10547200000002287,0.42266000000034004,0.5131920000004305,0.28999200000020736,0.3058360000002232,0.4390920000003565,0.22712800000014452,0.23764000000015503,0.513692,0.5779480000004953,0.12472400000004212,0.3148120000002322,0.39359200000031097,0.31857600000023595,0.5005160000004178,0.47298400000039037,0.5047800000004221,0.6659720000005833,0.3304240000002478,0.35367200000027105,0.20497200000012236,0.5923840000005097,0.37635600000029373,0.26828800000018566
2024-04-09,0.5012920000004186,0.5291320000004465,0.6751720000005925,0.32539200000024276,0.3224120000002398,0.6348400000005522,0.12256000000003996,0.45995200000037734,0.5449720000004623,0.2509600000001683,0.2791560000001965,0.4074160000003248,0.25150000000016887,0.21218800000012958,0.48305600000040044,0.614688,0.10677200000002417,0.2850240000002024,0.3493200000002667,0.3537200000002711,0.5460440000004634,0.42894800000034633,0.5470680000004644,0.6297240000005471,0.36919200000028657,0.38695200000030433,0.1790080000000964,0.6314440000005488,0.3364160000002538,0.23568000000015307
2024-04-10,0.5401600000004575,0.4877400000004051,0.6363240000005537,0.358608,0.2783560000001957,0.6614080000005788,0.10666800000002406,0.4570360000003744,0.5988040000005161,0.2767560000001941,0.2330160000001504,0.3698080000002872,0.21725200000013464,0.24648000000016387,0.5315840000004489,0.6157720000005331,0.12459600000004199,0.28808000000020545,0.385628,0.30496000000022233,0.48995600000040734,0.3882320000003056,0.6000480000005174,0.6337800000005511,0.337612,0.4207400000003381,0.15436800000007175,0.5964280000005138,0.38648800000030387,0.2733120000001907
2024-04-11,0.5869960000005043,0.4354960000003529,0.6344920000005518,0.35929200000027667,0.2760440000001934,0.6590120000005764,0.10608800000002348,0.4524040000003698,0.6494240000005668,0.275604,0.19314400000011053,0.37564,0.24218800000015958,0.2508160000001682,0.5033600000004207,0.5492240000004666,0.12333200000004073,0.3498000000002672,0.4307280000003481,0.3035320000002209,0.48936800000040676,0.3885320000003059,0.5989520000005163,0.5963640000005137,0.3379080000002553,0.42006000000033744,0.15417200000007156,0.5974840000005148,0.3864240000003038,0.2741200000001915
2024-04-13,0.4867000000004041,0.4478240000003652,0.7318680000006492,0.3530040000002704,0.28086400000019823,0.6017560000005191,0.0721,0.4314040000003488,0.6535520000005709,0.3355360000002529,0.2067080000001241,0.390624,0.24497600000016237,0.2593200000001767,0.5037640000004211,0.5487640000004661,0.10999600000002739,0.34099600000025837,0.4104120000003278,0.29340000000021077,0.4649360000003823,0.46958400000038697,0.676676,0.5771200000004945,0.32036800000023774,0.3987040000003161,0.14986000000006724,0.5960200000005134,0.36465600000028203,0.2785080000001959
2024-04-12,0.5294360000004468,0.3918960000003093,0.6454000000005627,0.3998240000003172,0.24375600000016115,0.6668400000005842,0.0865,0.5221320000004395,0.608604,0.23394400000015134,0.16275200000008014,0.4212440000003386,0.2682240000001856,0.27816400000019553,0.5412840000004586,0.5999160000005173,0.09708,0.3899000000003073,0.37898800000029637,0.2629560000001803,0.4354920000003529,0.43498400000035237,0.6441840000005615,0.6214400000005388,0.36589200000028327,0.3739360000002913,0.17976400000009715,0.564676,0.41324800000033063,0.23754400000015494
2024-04-14,0.5163400000004337,0.4744200000003918,0.6921960000006095,0.39125200000030863,0.3118480000002292,0.6268360000005442,0.056632,0.46178000000037916,0.6187840000005361,0.29386000000021123,0.23746000000015485,0.3549240000002723,0.27769600000019506,0.22756400000014496,0.4584080000003758,0.5843760000005017,0.094552,0.3747080000002921,0.3555160000002729,0.26277600000018014,0.49834000000041573,0.5164480000004338,0.64166,0.626688,0.2760320000001934,0.4468400000003642,0.1239040000000413,0.5563640000004737,0.40306000000032044,0.23873600000015613
2024-04-15,0.5581680000004755,0.42486800000034225,0.6642240000005816,0.3489000000002663,0.34759200000026497,0.6835320000006009,0.04422,0.42417200000034155,0.6595480000005769,0.25847200000017584,0.19847200000011586,0.3958040000003132,0.23838400000015578,0.2678080000001852,0.4858360000004032,0.6259080000005433,0.077092,0.40798800000032537,0.37658400000029396,0.28099600000019836,0.5367,0.4680320000003854,0.5945760000005119,0.5823480000004997,0.30640000000022377,0.41286800000033025,0.10456400000002196,0.5160400000004334,0.44315600000036054,0.2667480000001841
2024-04-16,0.61164,0.3804040000002978,0.627644,0.3823400000002997,0.38189200000029927,0.7133640000006307,0.045303999999992524,0.4632400000003806,0.6601240000005775,0.21122400000012861,0.1752080000000926,0.36796800000028534,0.2150000000001324,0.30837200000022574,0.45627600000037366,0.6607600000005781,0.087672,0.43864800000035603,0.4199920000003374,0.2374120000001548,0.500648,0.4282120000003456,0.5573160000004747,0.546668,0.3374320000002548,0.440612,0.083492,0.5558640000004732,0.4780880000003955,0.22718400000014458
2024-04-17,0.6423000000005596,0.41726000000033464,0.6610400000005784,0.343616,0.33986800000025724,0.68566,0.041684,0.4258240000003432,0.6667520000005841,0.18339600000010078,0.14520000000006258,0.3887320000003061,0.2393040000001567,0.33975600000025713,0.479608,0.6879000000006052,0.070664,0.492596,0.45224400000036963,0.26476400000018213,0.5404440000004578,0.38955200000030693,0.5999880000005173,0.489612,0.2994080000002168,0.40646000000032384,0.072728,0.5223760000004397,0.4487280000003661,0.2625360000001799
2024-04-20,0.6301000000005474,0.4661280000003835,0.6541400000005715,0.3631200000002805,0.4117400000003291,0.7793560000006967,0.022248000000001655,0.3740320000002914,0.6634000000005807,0.17733600000009472,0.1535200000000709,0.28470000000020207,0.17399600000009138,0.40896800000032635,0.4372160000003546,0.7339640000006513,0.050168,0.570672,0.534612,0.24995600000016735,0.5738160000004912,0.46325600000038064,0.6797760000005971,0.3870280000003044,0.21444800000013184,0.3944200000003118,0.058967999999982486,0.4397200000003571,0.37237200000028975,0.2768240000001942
2024-04-18,0.6454640000005628,0.3814320000002988,0.6604480000005778,0.37797600000029535,0.34216000000025953,0.7178520000006352,0.040795999999995836,0.38658800000030397,0.668692,0.18476000000010215,0.1431160000000605,0.35166400000026904,0.23998800000015738,0.3393120000002567,0.5197520000004371,0.6860320000006034,0.071008,0.4945000000004119,0.45048800000036787,0.2632200000001806,0.5410960000004584,0.3893320000003067,0.598648,0.4948280000004122,0.3003400000002177,0.36158000000027896,0.072712,0.5231240000004405,0.4487360000003661,0.3043560000002217
2024-04-19,0.5980960000005154,0.428632,0.6934000000006108,0.33486400000025224,0.374612,0.7507600000006681,0.028368000000002468,0.41517200000033255,0.7071600000006245,0.15778800000007517,0.173624,0.3137120000002311,0.20059200000011798,0.34962,0.4736,0.7077240000006251,0.055272,0.5418680000004592,0.49885600000041624,0.2289040000001463,0.5763160000004937,0.42917600000034656,0.6388000000005561,0.43138800000034877,0.26168400000017905,0.4365440000003539,0.0733,0.47416000000039155,0.41145200000032883,0.23455600000015195
2024-04-21,0.669608,0.5120440000004294,0.6829040000006003,0.32789600000024527,0.36686000000028424,0.8107400000007281,0.016628,0.41948400000033687,0.6170480000005344,0.14578800000006317,0.1237040000000411,0.24665600000016405,0.1468240000000642,0.43628400000035367,0.4775320000003949,0.698668,0.060043999999981695,0.4980880000004155,0.5830360000005004,0.2891320000002065,0.527672,0.5049720000004223,0.7155760000006329,0.33816800000025554,0.184616,0.4193120000003367,0.049804,0.4924200000004098,0.4037400000003211,0.23475200000015214
2024-04-22,0.7043840000006217,0.5102560000004276,0.6447800000005621,0.27598000000019335,0.405636,0.8074960000007249,0.012936,0.47115600000038854,0.5732640000004906,0.1755000000000929,0.12443200000004183,0.21236400000012975,0.16874800000008613,0.43548400000035287,0.47758400000039497,0.732664,0.049724,0.44728000000036466,0.6343480000005517,0.2859440000002033,0.5267240000004441,0.4481240000003655,0.680608,0.37486000000029224,0.21042400000012781,0.37555200000029293,0.038608,0.490592,0.44005600000035744,0.26449200000018186
2024-04-23,0.6680680000005854,0.46775600000038514,0.6807440000005981,0.2431960000001606,0.37087600000028825,0.8347160000007521,0.010192000000000055,0.5085960000004259,0.604684,0.19725200000011464,0.099908,0.24335600000016075,0.14528400000006267,0.4905280000004079,0.4348440000003522,0.772656,0.03888,0.40105600000031844,0.5777680000004951,0.2503160000001677,0.5724360000004898,0.5021360000004195,0.6477520000005651,0.40654800000032393,0.15989200000007728,0.4283920000003458,0.045388,0.5147440000004321,0.3848960000003023,0.2971400000002145
2024-04-24,0.6943880000006117,0.5187280000004361,0.7113800000006287,0.26607600000018344,0.32866000000024603,0.7947120000007121,0.007804,0.45914800000037653,0.6358080000005532,0.2232960000001407,0.087264,0.22104400000013844,0.1235000000000409,0.44126400000035865,0.4869280000004043,0.7959360000007133,0.030468000000002746,0.44914800000036653,0.5310120000004483,0.19816400000011555,0.600696,0.5320480000004494,0.6757880000005931,0.3612160000002786,0.1821000000000995,0.3770480000002944,0.035288,0.5668160000004842,0.41835200000033573,0.2459200000001633
2024-04-25,0.6959040000006133,0.48155600000039894,0.6764280000005938,0.26968800000018706,0.2930480000002104,0.8211200000007385,0.0059,0.4590160000003764,0.6740120000005914,0.2571480000001745,0.071712,0.22095600000013835,0.14393600000006132,0.48274400000040013,0.4468320000003642,0.7940240000007114,0.029944000000002677,0.44816800000036555,0.5777760000004951,0.1710040000000884,0.6377240000005551,0.4823360000003997,0.7079640000006253,0.3261160000002435,0.18189600000009928,0.3749160000002923,0.042664,0.6043800000005217,0.3790120000002964,0.24207600000015947
2024-04-26,0.6798920000005972,0.4489200000003663,0.655644,0.2486960000001661,0.2587200000001761,0.7951040000007125,0.00806,0.41585600000033324,0.736688,0.3047520000002221,0.0726,0.18994800000010734,0.167616,0.5345920000004519,0.4829120000004003,0.8189040000007363,0.020244,0.3944960000003119,0.6297840000005471,0.18703200000010442,0.6829800000006003,0.4442280000003616,0.7227920000006401,0.2767400000001941,0.20317200000012056,0.32329200000024066,0.041208,0.6621080000005795,0.3227120000002401,0.2703080000001877
2024-04-27,0.7069320000006243,0.5147280000004321,0.6953000000006127,0.20226800000011966,0.2116,0.8113520000007287,0.009316,0.43526800000035265,0.6867720000006041,0.3508320000002682,0.089064,0.15047200000006786,0.13190000000004928,0.5769800000004943,0.4272160000003446,0.7983320000007157,0.015284000000000731,0.3557200000002731,0.6822280000005996,0.23462400000015202,0.6092560000005266,0.49904800000041644,0.6699040000005873,0.317612,0.24327200000016067,0.29689200000021426,0.032544,0.7130600000006304,0.2874120000002048,0.2448120000001622
2024-04-28,0.6607400000005781,0.5391400000004565,0.7354560000006528,0.16729200000008468,0.23349200000015088,0.782628,0.0106,0.4704320000003878,0.6384640000005558,0.3910400000003084,0.10616000000002355,0.12093200000003833,0.15287600000007026,0.5278720000004452,0.46287600000038026,0.8257440000007431,0.012804000000000402,0.3960360000003134,0.7183240000006357,0.27320000000019057,0.583644,0.4719200000003893,0.6200040000005373,0.2910560000002084,0.21928400000013668,0.3391040000002565,0.025932000000002144,0.6850040000006024,0.25858400000017595,0.27936000000019673
2024-04-29,0.6907280000006081,0.5293280000004467,0.6957880000006131,0.18266800000010006,0.2531320000001705,0.7733680000006907,0.00748,0.4599320000003773,0.5965120000005139,0.4188120000003362,0.10035200000001775,0.12959600000004698,0.16317600000008056,0.5532600000004706,0.44586800000036325,0.8151880000007325,0.009596,0.36826000000028564,0.683644,0.325616,0.626696,0.5238720000004412,0.5898000000005071,0.25487200000017224,0.22386000000014125,0.30518000000022255,0.026604000000002234,0.7324000000006498,0.22938800000014678,0.2850240000002024
2024-04-30,0.7182200000006356,0.5648080000004821,0.6524480000005698,0.1449120000000623,0.2107080000001281,0.7409040000006583,0.005524,0.45995600000037734,0.6271040000005444,0.4395440000003569,0.1073000000000247,0.10073200000001813,0.17712800000009452,0.5723400000004897,0.47837200000039576,0.7970280000007144,0.012324000000000338,0.4119240000003293,0.7227160000006401,0.28377200000020114,0.5988600000005162,0.49516800000041256,0.6461440000005635,0.225616,0.21717600000013457,0.34309200000026047,0.020976000000001487,0.704604,0.26876400000018613,0.2518360000001692
2024-05-01,0.6788880000005962,0.6000240000005174,0.6834720000006008,0.11306000000003046,0.1700240000000874,0.7617080000006791,0.003656,0.4916880000004091,0.659636,0.4754040000003928,0.092924,0.086068,0.211604,0.5281760000004455,0.44366800000036105,0.823588,0.015388000000000745,0.3739080000002913,0.7537360000006711,0.31479200000023216,0.6347720000005521,0.4428320000003602,0.6941920000006115,0.1887200000001061,0.1855000000001029,0.2881480000002055,0.015608000000000774,0.7532000000006706,0.30409200000022146,0.21152400000012891
2024-05-02,0.7274880000006448,0.5659000000004832,0.6414040000005587,0.11516400000003256,0.17078800000008817,0.7208320000006382,0.003708,0.4985160000004159,0.6663600000005837,0.4789040000003963,0.11101600000002841,0.084176,0.20647200000012386,0.5180160000004354,0.49125600000040864,0.8252400000007426,0.018184000000001116,0.41378000000033116,0.7534120000006708,0.2668280000001842,0.6020880000005194,0.44655600000036394,0.6954000000006128,0.19116400000010855,0.18815600000010554,0.2874400000002048,0.011852000000000276,0.7528400000006702,0.3035400000002209,0.2435200000001609
2024-05-03,0.7653880000006827,0.5104880000004278,0.6839480000006013,0.13085600000004824,0.1423200000000597,0.6748320000005922,0.002732,0.4618320000003792,0.7132320000006306,0.5222440000004396,0.13215200000004954,0.1044080000000218,0.23909200000015648,0.4741400000003915,0.4423360000003597,0.8093680000007267,0.014616000000000642,0.3723200000002897,0.7877600000007051,0.3162200000002336,0.5668840000004842,0.4019200000003193,0.7392920000006566,0.16777600000008516,0.21715200000013454,0.24288400000016028,0.015144000000000712,0.7883400000007057,0.3470480000002644,0.21327600000013067
2024-05-04,0.7820560000006994,0.45675600000037414,0.7077800000006251,0.14279600000006018,0.15798400000007537,0.7122640000006296,0.003072,0.4070240000003244,0.6330880000005504,0.5512480000004686,0.09486,0.073904,0.2978520000002152,0.4979320000004153,0.48138400000039877,0.7742040000006916,0.010328000000000073,0.34376800000026114,0.8398920000007573,0.29136400000020873,0.61668,0.37789200000029527,0.7175440000006349,0.1974000000001148,0.19799200000011538,0.19452800000011192,0.012200000000000322,0.8340360000007514,0.41936400000033675,0.1728080000000902
2024-05-05,0.8212480000007386,0.5076000000004249,0.7407280000006581,0.16097600000007836,0.13334400000005073,0.7468080000006642,0.003828,0.3595040000002769,0.5964880000005138,0.4934920000004109,0.07934,0.059476,0.2414080000001588,0.5350400000004524,0.52072,0.7445240000006619,0.015796,0.31228400000022966,0.863672,0.3357080000002531,0.6748480000005922,0.3260520000002434,0.684604,0.23337600000015077,0.17193600000008932,0.23779200000015518,0.009656,0.8653880000007828,0.37095200000028833,0.1534120000000708
2024-05-06,0.8162600000007336,0.49686400000041425,0.7350200000006524,0.18738000000010477,0.12843200000004582,0.7720440000006894,0.002452,0.3152480000002326,0.6249120000005423,0.527716,0.07896,0.047924,0.20985600000012725,0.4918040000004092,0.5651280000004825,0.7422360000006596,0.011196000000000188,0.3417240000002591,0.8867000000008041,0.3333320000002507,0.6351200000005525,0.32378800000024116,0.6514360000005688,0.26668800000018406,0.14736400000006475,0.23248400000014988,0.009376,0.8843480000008017,0.41067600000032806,0.12353200000004093
2024-05-07,0.7947960000007122,0.4612200000003786,0.7818560000006992,0.22625200000014364,0.10076000000001815,0.7387920000006561,0.001764,0.3703400000002877,0.5942000000005115,0.48927600000040666,0.059832,0.061119999999980905,0.16994400000008733,0.536656,0.6131920000005305,0.7547,0.007616,0.3673440000002847,0.9055480000008229,0.36127600000027865,0.6632560000005806,0.27540000000019277,0.6778720000005952,0.2055200000001229,0.11944000000003684,0.2561600000001735,0.006072,0.9004400000008178,0.35726800000027464,0.14208800000005947
2024-05-08,0.8167960000007342,0.40894800000032633,0.8130160000007304,0.1890000000001064,0.1178040000000352,0.7657160000006831,0.002232,0.32988400000024726,0.6291520000005465,0.5293600000004467,0.048283999999990335,0.072812,0.18402800000010142,0.4912360000004086,0.6017320000005191,0.7959320000007133,0.005712,0.3702280000002876,0.8898880000008073,0.328648,0.6294920000005468,0.2503360000001677,0.6485320000005659,0.18548800000010288,0.125616,0.28718800000020456,0.004412,0.9150200000008324,0.39767200000031505,0.16583600000008322
2024-05-09,0.8173280000007347,0.40778000000032516,0.7865240000007039,0.18724000000010463,0.11724000000003464,0.7337040000006511,0.002988,0.327604,0.6700240000005874,0.5934320000005108,0.060688,0.06288,0.18935600000010674,0.4285040000003459,0.614708,0.796644,0.00598,0.3704480000002878,0.8907320000008081,0.33164,0.6325080000005499,0.2202960000001377,0.6943320000006117,0.18655600000010394,0.09954,0.3170400000002344,0.006728,0.9147200000008321,0.4008360000003182,0.13200000000004938
2024-05-10,0.8478280000007652,0.37326400000029064,0.8181240000007355,0.16353200000008092,0.10334400000002074,0.6985680000006159,0.004212,0.2897160000002071,0.7111240000006285,0.6355040000005528,0.075516,0.053476,0.1567080000000741,0.4992000000004166,0.5698840000004872,0.8220720000007394,0.003724,0.32015600000023753,0.9102360000008276,0.36396000000028134,0.6660640000005834,0.2401040000001575,0.7349400000006523,0.14578400000006317,0.07078,0.27470000000019207,0.00798,0.9007160000008181,0.4360440000003534,0.10274000000002013
2024-05-11,0.8698400000007872,0.4171200000003345,0.7850040000007024,0.19978800000011718,0.12529200000004267,0.6639760000005813,0.005504,0.34448000000026185,0.6668440000005842,0.597688,0.062892,0.073696,0.20383600000012123,0.4507360000003681,0.5333040000004506,0.8563560000007737,0.002868,0.2914160000002088,0.9311320000008485,0.3359520000002533,0.6403640000005577,0.2125120000001299,0.7752400000006926,0.17865200000009604,0.06252,0.24976800000016716,0.011172000000000185,0.9250960000008425,0.39746400000031484,0.12948800000004687
2024-05-12,0.8362920000007537,0.4532040000003706,0.8135800000007309,0.16547200000008286,0.10007600000001747,0.7079760000006253,0.003548,0.2847520000002021,0.6969720000006143,0.635652,0.079264,0.060688,0.1708080000000882,0.5050520000004224,0.48666400000040405,0.8342640000007516,0.003572,0.32297200000024034,0.9152360000008326,0.2979280000002153,0.6762640000005936,0.18233200000009972,0.744672,0.15256400000006995,0.072508,0.292628,0.013528000000000498,0.904576,0.4393400000003567,0.147616
2024-05-13,0.8107840000007281,0.4083120000003257,0.8144520000007318,0.19276000000011015,0.11956800000003696,0.7581920000006755,0.003656,0.31746000000023483,0.6482960000005656,0.635692,0.10139200000001879,0.048283999999990335,0.14033600000005772,0.5682720000004856,0.4325440000003499,0.8610000000007784,0.003008,0.29458000000021195,0.9278480000008452,0.3047320000002221,0.6433640000005607,0.1617160000000791,0.7174000000006348,0.1847000000001021,0.09354,0.3368400000002542,0.016280000000000863,0.9210440000008384,0.4037200000003211,0.1302280000000476
2024-05-14,0.8121400000007295,0.44485200000036224,0.8449800000007623,0.16729600000008468,0.12096400000003836,0.793588,0.003444,0.2811200000001985,0.6907720000006081,0.5937920000005111,0.125608,0.043188,0.12898400000004637,0.5435640000004609,0.4057080000003231,0.89568,0.004136,0.2649360000001823,0.9463920000008638,0.3060200000002234,0.6001760000005175,0.1998080000001172,0.756676,0.1664040000000838,0.11443200000003183,0.30258400000021995,0.021356000000001537,0.9434120000008608,0.37015600000028753,0.10783200000002523
2024-05-15,0.8437480000007611,0.4129080000003303,0.8765080000007939,0.20127600000011867,0.10699200000002439,0.7680040000006854,0.004688,0.25276800000017013,0.6665920000005839,0.5593200000004767,0.14079600000005818,0.049868,0.10026800000001766,0.5734640000004908,0.4428000000003602,0.8772840000007947,0.005596,0.23123200000014862,0.9614680000008788,0.276636,0.6608960000005782,0.17724000000009463,0.8055720000007229,0.1364080000000538,0.095892,0.3499040000002673,0.031280000000002826,0.9327840000008502,0.32287600000024025,0.13493200000005232
2024-05-16,0.8449360000007623,0.3713160000002887,0.901668,0.2358080000001532,0.10684000000002424,0.7727040000006901,0.004772,0.257636,0.669644,0.5147,0.17364400000009103,0.050432,0.077776,0.5744160000004918,0.4437080000003611,0.8737760000007911,0.005704,0.2610200000001784,0.9530280000008704,0.2730440000001904,0.6238640000005412,0.20935200000012674,0.8031960000007206,0.15516800000007255,0.093844,0.34756400000026494,0.031272,0.9155000000008329,0.3197320000002371,0.13393600000005132
2024-05-17,0.8719120000007893,0.31039200000022776,0.919632,0.2584120000001758,0.084768,0.7922720000007096,0.003312,0.31737600000023475,0.7077,0.46935600000038674,0.2083000000001257,0.068252,0.065992,0.5224520000004398,0.39987200000031725,0.8617480000007791,0.008148,0.22613200000014352,0.9662320000008836,0.25308800000017045,0.582668,0.18676000000010415,0.7884040000007058,0.2003120000001177,0.12603600000004342,0.29462,0.025196000000002047,0.9355200000008529,0.3731240000002905,0.1720120000000894
